 0.00000000000000E+0000  0.00000000000000E+0000 38 37
 0.00000000000000E+0000  1.00000007078051E-0002 44 43
 0.00000000000000E+0000  2.00000014156103E-0002 47 46
 0.00000000000000E+0000  3.00000030547380E-0002 52 50
 0.00000000000000E+0000  4.00000028312206E-0002 51 53
 0.00000000000000E+0000  5.00000044703484E-0002 55 53
 0.00000000000000E+0000  6.00000061094761E-0002 55 55
 0.00000000000000E+0000  6.99999928474426E-0002 55 51
 0.00000000000000E+0000  7.99999758601189E-0002 58 58
 0.00000000000000E+0000  8.99999588727951E-0002 58 51
 0.00000000000000E+0000  9.99999418854713E-0002 59 59
 0.00000000000000E+0000  1.09999924898147E-0001 55 55
 0.00000000000000E+0000  1.19999907910823E-0001 55 55
 0.00000000000000E+0000  1.29999905824661E-0001 57 55
 0.00000000000000E+0000  1.39999926090240E-0001 53 55
 0.00000000000000E+0000  1.49999946355820E-0001 54 58
 0.00000000000000E+0000  1.59999966621399E-0001 59 55
 0.00000000000000E+0000  1.69999986886978E-0001 59 55
 0.00000000000000E+0000  1.80000007152557E-0001 59 55
 0.00000000000000E+0000  1.90000027418137E-0001 53 53
 0.00000000000000E+0000  2.00000047683716E-0001 59 53
 0.00000000000000E+0000  2.10000067949295E-0001 55 54
 0.00000000000000E+0000  2.20000088214874E-0001 55 53
 0.00000000000000E+0000  2.30000108480453E-0001 55 55
 0.00000000000000E+0000  2.40000128746033E-0001 57 55
 0.00000000000000E+0000  2.50000149011612E-0001 55 56
 0.00000000000000E+0000  2.60000169277191E-0001 57 55
 0.00000000000000E+0000  2.70000189542770E-0001 59 53
 0.00000000000000E+0000  2.80000209808350E-0001 58 51
 0.00000000000000E+0000  2.90000230073929E-0001 62 55
 0.00000000000000E+0000  3.00000250339508E-0001 63 55
 0.00000000000000E+0000  3.10000270605087E-0001 63 54
 0.00000000000000E+0000  3.20000290870667E-0001 58 54
 0.00000000000000E+0000  3.30000311136246E-0001 59 55
 0.00000000000000E+0000  3.40000331401825E-0001 62 55
 0.00000000000000E+0000  3.50000351667404E-0001 59 56
 0.00000000000000E+0000  3.60000371932983E-0001 55 53
 0.00000000000000E+0000  3.70000392198563E-0001 58 53
 0.00000000000000E+0000  3.80000412464142E-0001 57 55
 0.00000000000000E+0000  3.90000432729721E-0001 55 55
 0.00000000000000E+0000  4.00000452995300E-0001 55 55
 0.00000000000000E+0000  4.10000473260880E-0001 53 51
 0.00000000000000E+0000  4.20000493526459E-0001 55 51
 0.00000000000000E+0000  4.30000513792038E-0001 51 55
 0.00000000000000E+0000  4.40000534057617E-0001 59 55
 0.00000000000000E+0000  4.50000554323196E-0001 55 53
 0.00000000000000E+0000  4.60000574588776E-0001 58 53
 0.00000000000000E+0000  4.70000594854355E-0001 58 55
 0.00000000000000E+0000  4.80000615119934E-0001 55 53
 0.00000000000000E+0000  4.90000635385513E-0001 59 55
 0.00000000000000E+0000  5.00000655651093E-0001 58 55
