-1.000e-04,0
-9.998e-05,-0.00056
-9.996e-05,-0.00016
-9.994e-05,0.00032
-9.992e-05,-0.0004
-9.990e-05,-0.00024
-9.988e-05,-0.00072
-9.986e-05,-0.0004
-9.984e-05,-0.00096
-9.982e-05,-0.00072
-9.980e-05,-0.00056
-9.978e-05,-0.0004
-9.976e-05,-0.00024
-9.974e-05,-0.00056
-9.972e-05,-0.00032
-9.970e-05,-0.00056
-9.968e-05,-0.00096
-9.966e-05,-0.00032
-9.964e-05,0.00016
-9.962e-05,-0.00016
-9.960e-05,-0.00032
-9.958e-05,-0.0004
-9.956e-05,0.00024
-9.954e-05,-0.00064
-9.952e-05,-0.00048
-9.950e-05,-8e-05
-9.948e-05,-0.00064
-9.946e-05,-0.00024
-9.944e-05,-0.00048
-9.942e-05,-0.0008
-9.940e-05,0.00032
-9.938e-05,-0.00016
-9.936e-05,0.00016
-9.934e-05,0.00056
-9.932e-05,0.00016
-9.930e-05,-0.00032
-9.928e-05,-0.00088
-9.926e-05,-0.00088
-9.924e-05,-0.00088
-9.922e-05,-0.00088
-9.920e-05,-0.00024
-9.918e-05,-0.00016
-9.916e-05,-0.0004
-9.914e-05,-0.0004
-9.912e-05,-0.00072
-9.910e-05,-0.00056
-9.908e-05,-0.00072
-9.906e-05,-0.00032
-9.904e-05,-0.00016
-9.902e-05,-0.00056
-9.900e-05,-0.00048
-9.898e-05,-0.00056
-9.896e-05,0
-9.894e-05,8e-05
-9.892e-05,-0.0004
-9.890e-05,0
-9.888e-05,-0.00048
-9.886e-05,0
-9.884e-05,0.00064
-9.882e-05,-0.00032
-9.880e-05,-0.00048
-9.878e-05,-8e-05
-9.876e-05,-0.00136
-9.874e-05,-0.00064
-9.872e-05,-0.00024
-9.870e-05,-0.00096
-9.868e-05,8e-05
-9.866e-05,-0.00056
-9.864e-05,-0.00032
-9.862e-05,-0.00048
-9.860e-05,-8e-05
-9.858e-05,8e-05
-9.856e-05,-0.0004
-9.854e-05,-8e-05
-9.852e-05,-0.00048
-9.850e-05,0.00024
-9.848e-05,-0.00064
-9.846e-05,-0.00016
-9.844e-05,-0.00016
-9.842e-05,8e-05
-9.840e-05,-0.00032
-9.838e-05,-8e-05
-9.836e-05,-0.00032
-9.834e-05,0.00024
-9.832e-05,0.00016
-9.830e-05,-0.0004
-9.828e-05,-0.0004
-9.826e-05,-0.00088
-9.824e-05,-0.00024
-9.822e-05,-0.00072
-9.820e-05,-0.0004
-9.818e-05,-0.00032
-9.816e-05,-0.00016
-9.814e-05,-0.00016
-9.812e-05,-0.00056
-9.810e-05,-0.00112
-9.808e-05,-0.00048
-9.806e-05,-0.00024
-9.804e-05,-0.0004
-9.802e-05,-0.00016
-9.800e-05,-0.00032
-9.798e-05,-0.00056
-9.796e-05,-0.00024
-9.794e-05,-0.00048
-9.792e-05,-0.00024
-9.790e-05,8e-05
-9.788e-05,0.00032
-9.786e-05,-0.00024
-9.784e-05,-0.0004
-9.782e-05,-8e-05
-9.780e-05,-0.00064
-9.778e-05,-0.00016
-9.776e-05,-0.00064
-9.774e-05,-0.00032
-9.772e-05,-0.00032
-9.770e-05,0
-9.768e-05,-0.00016
-9.766e-05,-0.0008
-9.764e-05,-0.00056
-9.762e-05,-0.00064
-9.760e-05,-0.00072
-9.758e-05,-0.00024
-9.756e-05,-0.00048
-9.754e-05,-0.00072
-9.752e-05,-0.00048
-9.750e-05,-0.00072
-9.748e-05,0
-9.746e-05,-0.00056
-9.744e-05,-0.00032
-9.742e-05,-0.00016
-9.740e-05,-0.00016
-9.738e-05,-0.0004
-9.736e-05,-0.00032
-9.734e-05,-0.00024
-9.732e-05,-0.00024
-9.730e-05,0
-9.728e-05,-0.0004
-9.726e-05,-0.00024
-9.724e-05,-0.00048
-9.722e-05,-0.00032
-9.720e-05,-0.00112
-9.718e-05,-0.00016
-9.716e-05,-0.00024
-9.714e-05,-0.00064
-9.712e-05,-0.00016
-9.710e-05,-0.00024
-9.708e-05,-0.0004
-9.706e-05,-0.00088
-9.704e-05,-0.00016
-9.702e-05,-8e-05
-9.700e-05,-0.00016
-9.698e-05,-8e-05
-9.696e-05,-0.00032
-9.694e-05,-0.00024
-9.692e-05,0.00016
-9.690e-05,-0.00072
-9.688e-05,-0.0004
-9.686e-05,-0.00024
-9.684e-05,-0.00016
-9.682e-05,-0.00048
-9.680e-05,8e-05
-9.678e-05,-0.00064
-9.676e-05,-0.00056
-9.674e-05,-0.00056
-9.672e-05,-0.00016
-9.670e-05,-0.00024
-9.668e-05,-0.00024
-9.666e-05,-0.00072
-9.664e-05,-0.00072
-9.662e-05,-0.0004
-9.660e-05,8e-05
-9.658e-05,-0.00056
-9.656e-05,8e-05
-9.654e-05,-0.0004
-9.652e-05,-0.00024
-9.650e-05,-0.0004
-9.648e-05,-0.00048
-9.646e-05,-0.00032
-9.644e-05,-0.00016
-9.642e-05,-0.0008
-9.640e-05,-0.00024
-9.638e-05,-0.00056
-9.636e-05,-0.00072
-9.634e-05,-0.00048
-9.632e-05,-0.00088
-9.630e-05,0
-9.628e-05,-0.00016
-9.626e-05,-0.00064
-9.624e-05,-0.00072
-9.622e-05,-0.00032
-9.620e-05,-0.00112
-9.618e-05,-0.0004
-9.616e-05,-0.00072
-9.614e-05,-0.00072
-9.612e-05,-8e-05
-9.610e-05,-0.0004
-9.608e-05,-0.00032
-9.606e-05,-0.00024
-9.604e-05,0
-9.602e-05,0
-9.600e-05,0.00032
-9.598e-05,-0.00032
-9.596e-05,-0.0008
-9.594e-05,-0.00024
-9.592e-05,-0.00096
-9.590e-05,-0.00056
-9.588e-05,-8e-05
-9.586e-05,-0.00056
-9.584e-05,-0.00024
-9.582e-05,-0.0012
-9.580e-05,-0.00056
-9.578e-05,-0.00056
-9.576e-05,-0.00064
-9.574e-05,-0.00096
-9.572e-05,-0.0004
-9.570e-05,-0.00056
-9.568e-05,-8e-05
-9.566e-05,-0.00024
-9.564e-05,-0.00072
-9.562e-05,-0.00016
-9.560e-05,-8e-05
-9.558e-05,-0.00088
-9.556e-05,-0.00096
-9.554e-05,-0.00056
-9.552e-05,-0.00016
-9.550e-05,0
-9.548e-05,8e-05
-9.546e-05,-0.00064
-9.544e-05,-0.00072
-9.542e-05,-0.00032
-9.540e-05,-0.00048
-9.538e-05,-0.0004
-9.536e-05,-0.0008
-9.534e-05,-0.00128
-9.532e-05,0.00024
-9.530e-05,0.00024
-9.528e-05,-0.00064
-9.526e-05,-0.0004
-9.524e-05,-0.00088
-9.522e-05,-0.0004
-9.520e-05,-0.00064
-9.518e-05,-0.0004
-9.516e-05,-0.00064
-9.514e-05,-0.00064
-9.512e-05,8e-05
-9.510e-05,-0.00032
-9.508e-05,-0.00072
-9.506e-05,0.00016
-9.504e-05,-0.00048
-9.502e-05,-0.0004
-9.500e-05,-0.00096
-9.498e-05,-0.00056
-9.496e-05,-0.00032
-9.494e-05,-0.00056
-9.492e-05,-0.00032
-9.490e-05,-0.0004
-9.488e-05,-0.0004
-9.486e-05,-0.00096
-9.484e-05,0
-9.482e-05,-0.00064
-9.480e-05,-0.00064
-9.478e-05,-0.00056
-9.476e-05,-0.00032
-9.474e-05,-0.00032
-9.472e-05,-0.00064
-9.470e-05,-0.00032
-9.468e-05,-0.00016
-9.466e-05,-0.0008
-9.464e-05,-0.00096
-9.462e-05,-0.00056
-9.460e-05,-0.00024
-9.458e-05,-0.0004
-9.456e-05,-0.00024
-9.454e-05,-0.00112
-9.452e-05,-0.0008
-9.450e-05,-0.00104
-9.448e-05,-0.00056
-9.446e-05,-0.0008
-9.444e-05,-0.00064
-9.442e-05,-0.00032
-9.440e-05,8e-05
-9.438e-05,-0.0004
-9.436e-05,-0.00056
-9.434e-05,-0.00096
-9.432e-05,-0.0008
-9.430e-05,-0.00072
-9.428e-05,-8e-05
-9.426e-05,-0.00064
-9.424e-05,-0.00048
-9.422e-05,-0.0004
-9.420e-05,-0.0004
-9.418e-05,-0.00056
-9.416e-05,-0.00016
-9.414e-05,-0.00072
-9.412e-05,0
-9.410e-05,-0.00096
-9.408e-05,-0.00096
-9.406e-05,-0.00048
-9.404e-05,-0.0008
-9.402e-05,0
-9.400e-05,-0.00072
-9.398e-05,-0.00024
-9.396e-05,-0.0004
-9.394e-05,-0.00056
-9.392e-05,-0.00048
-9.390e-05,0
-9.388e-05,-0.00096
-9.386e-05,0
-9.384e-05,-0.00016
-9.382e-05,-0.00064
-9.380e-05,-0.00024
-9.378e-05,-0.00048
