 0.00000000000000E+0000  0.00000000000000E+0000 95 95
 0.00000000000000E+0000  1.00000007078051E-0002 99 99
 0.00000000000000E+0000  2.00000014156103E-0002 98 99
 0.00000000000000E+0000  3.00000030547380E-0002 99 99
 0.00000000000000E+0000  4.00000028312206E-0002 96 97
 0.00000000000000E+0000  5.00000044703484E-0002 101 97
 0.00000000000000E+0000  6.00000061094761E-0002 98 99
 0.00000000000000E+0000  6.99999928474426E-0002 100 97
 0.00000000000000E+0000  7.99999758601189E-0002 99 95
 0.00000000000000E+0000  8.99999588727951E-0002 100 102
 0.00000000000000E+0000  9.99999418854713E-0002 100 97
 0.00000000000000E+0000  1.09999924898147E-0001 95 99
 0.00000000000000E+0000  1.19999907910823E-0001 99 99
 0.00000000000000E+0000  1.29999905824661E-0001 102 97
 0.00000000000000E+0000  1.39999926090240E-0001 98 93
 0.00000000000000E+0000  1.49999946355820E-0001 99 98
 0.00000000000000E+0000  1.59999966621399E-0001 100 95
 0.00000000000000E+0000  1.69999986886978E-0001 95 99
 0.00000000000000E+0000  1.80000007152557E-0001 96 99
 0.00000000000000E+0000  1.90000027418137E-0001 101 101
 0.00000000000000E+0000  2.00000047683716E-0001 102 98
 0.00000000000000E+0000  2.10000067949295E-0001 98 98
 0.00000000000000E+0000  2.20000088214874E-0001 99 95
 0.00000000000000E+0000  2.30000108480453E-0001 95 98
 0.00000000000000E+0000  2.40000128746033E-0001 99 99
 0.00000000000000E+0000  2.50000149011612E-0001 98 101
 0.00000000000000E+0000  2.60000169277191E-0001 100 99
 0.00000000000000E+0000  2.70000189542770E-0001 99 98
 0.00000000000000E+0000  2.80000209808350E-0001 99 99
 0.00000000000000E+0000  2.90000230073929E-0001 100 95
 0.00000000000000E+0000  3.00000250339508E-0001 97 97
 0.00000000000000E+0000  3.10000270605087E-0001 99 99
 0.00000000000000E+0000  3.20000290870667E-0001 98 95
 0.00000000000000E+0000  3.30000311136246E-0001 100 95
 0.00000000000000E+0000  3.40000331401825E-0001 100 95
 0.00000000000000E+0000  3.50000351667404E-0001 99 95
 0.00000000000000E+0000  3.60000371932983E-0001 97 95
 0.00000000000000E+0000  3.70000392198563E-0001 99 95
 0.00000000000000E+0000  3.80000412464142E-0001 97 97
 0.00000000000000E+0000  3.90000432729721E-0001 99 95
 0.00000000000000E+0000  4.00000452995300E-0001 95 97
 0.00000000000000E+0000  4.10000473260880E-0001 99 98
 0.00000000000000E+0000  4.20000493526459E-0001 99 96
 0.00000000000000E+0000  4.30000513792038E-0001 99 101
 0.00000000000000E+0000  4.40000534057617E-0001 98 93
 0.00000000000000E+0000  4.50000554323196E-0001 99 99
 0.00000000000000E+0000  4.60000574588776E-0001 101 95
 0.00000000000000E+0000  4.70000594854355E-0001 102 95
 0.00000000000000E+0000  4.80000615119934E-0001 101 99
 0.00000000000000E+0000  4.90000635385513E-0001 98 96
 0.00000000000000E+0000  5.00000655651093E-0001 102 95
 0.00000000000000E+0000  5.10000526905060E-0001 95 95
 0.00000000000000E+0000  5.20000398159027E-0001 100 98
 0.00000000000000E+0000  5.30000269412994E-0001 99 96
 0.00000000000000E+0000  5.40000140666962E-0001 99 101
 0.00000000000000E+0000  5.50000011920929E-0001 99 95
 0.00000000000000E+0000  5.59999883174896E-0001 102 99
 0.00000000000000E+0000  5.69999754428864E-0001 103 99
 0.00000000000000E+0000  5.79999625682831E-0001 100 98
 0.00000000000000E+0000  5.89999496936798E-0001 98 99
 0.00000000000000E+0000  5.99999368190765E-0001 102 95
 0.00000000000000E+0000  6.09999239444733E-0001 99 95
 0.00000000000000E+0000  6.19999110698700E-0001 98 99
 0.00000000000000E+0000  6.29998981952667E-0001 99 99
 0.00000000000000E+0000  6.39998853206635E-0001 103 99
 0.00000000000000E+0000  6.49998724460602E-0001 98 97
 0.00000000000000E+0000  6.59998595714569E-0001 103 98
 0.00000000000000E+0000  6.69998466968536E-0001 103 95
 0.00000000000000E+0000  6.79998338222504E-0001 99 93
 0.00000000000000E+0000  6.89998209476471E-0001 99 98
 0.00000000000000E+0000  6.99998080730438E-0001 102 91
 0.00000000000000E+0000  7.09997951984406E-0001 104 99
 0.00000000000000E+0000  7.19997823238373E-0001 102 99
 0.00000000000000E+0000  7.29997694492340E-0001 99 99
 0.00000000000000E+0000  7.39997565746307E-0001 99 95
 0.00000000000000E+0000  7.49997437000275E-0001 103 97
 0.00000000000000E+0000  7.59997308254242E-0001 102 95
 0.00000000000000E+0000  7.69997179508209E-0001 101 98
 0.00000000000000E+0000  7.79997050762177E-0001 103 99
 0.00000000000000E+0000  7.89996922016144E-0001 111 100
 0.00000000000000E+0000  7.99996793270111E-0001 101 98
 0.00000000000000E+0000  8.09996664524078E-0001 103 99
 0.00000000000000E+0000  8.19996535778046E-0001 98 95
 0.00000000000000E+0000  8.29996407032013E-0001 101 95
