-1.9956e-06,-0.000600313
-1.9952e-06,-0.000667188
-1.9948e-06,-0.000542813
-1.9944e-06,-0.00043625
-1.9940e-06,-0.00047875
-1.9936e-06,-0.0005175
-1.9932e-06,-0.0003925
-1.9928e-06,-0.000386563
-1.9924e-06,-0.000494375
-1.9920e-06,-0.00061375
-1.9916e-06,-0.000432188
-1.9912e-06,-0.000537813
-1.9908e-06,-0.000552188
-1.9904e-06,-0.000498125
-1.9900e-06,-0.000470938
-1.9896e-06,-0.000334688
-1.9892e-06,-0.00033375
-1.9888e-06,-0.000518438
-1.9884e-06,-0.000664063
-1.9880e-06,-0.00045625
-1.9876e-06,-0.00035
-1.9872e-06,-0.000459375
-1.9868e-06,-0.000523125
-1.9864e-06,-0.000574688
-1.9860e-06,-0.000580938
-1.9856e-06,-0.000589375
-1.9852e-06,-0.000542813
-1.9848e-06,-0.000585938
-1.9844e-06,-0.000523438
-1.9840e-06,-0.000465
-1.9836e-06,-0.0006075
-1.9832e-06,-0.000555625
-1.9828e-06,-0.00056875
-1.9824e-06,-0.000535
-1.9820e-06,-0.000553438
-1.9816e-06,-0.000505
-1.9812e-06,-0.000536563
-1.9808e-06,-0.00048
-1.9804e-06,-0.000509688
-1.9800e-06,-0.000584063
-1.9796e-06,-0.000472188
-1.9792e-06,-0.000424375
-1.9788e-06,-0.000535
-1.9784e-06,-0.000462188
-1.9780e-06,-0.000624688
-1.9776e-06,-0.000639375
-1.9772e-06,-0.000623125
-1.9768e-06,-0.000489063
-1.9764e-06,-0.000434063
-1.9760e-06,-0.000454688
-1.9756e-06,-0.000479063
-1.9752e-06,-0.00052375
-1.9748e-06,-0.000411563
-1.9744e-06,-0.000441563
-1.9740e-06,-0.00058125
-1.9736e-06,-0.000589375
-1.9732e-06,-0.000470313
-1.9728e-06,-0.00041
-1.9724e-06,-0.000434375
-1.9720e-06,-0.000660938
-1.9716e-06,-0.000605625
-1.9712e-06,-0.0004475
-1.9708e-06,-0.000482188
-1.9704e-06,-0.000420938
-1.9700e-06,-0.000452188
-1.9696e-06,-0.000535313
-1.9692e-06,-0.00040125
-1.9688e-06,-0.000429688
-1.9684e-06,-0.00048625
-1.9680e-06,-0.0003425
-1.9676e-06,-0.000430938
-1.9672e-06,-0.000355313
-1.9668e-06,-0.000185938
-1.9664e-06,-0.00035125
-1.9660e-06,-0.000518125
-1.9656e-06,-0.000409063
-1.9652e-06,-0.000481563
-1.9648e-06,-0.0005525
-1.9644e-06,-0.000385938
-1.9640e-06,-0.000365
-1.9636e-06,-0.00052125
-1.9632e-06,-0.000404063
-1.9628e-06,-0.000350313
-1.9624e-06,-0.000522188
-1.9620e-06,-0.000621875
-1.9616e-06,-0.000409063
-1.9612e-06,-0.000435313
-1.9608e-06,-0.000419063
-1.9604e-06,-0.000390625
-1.9600e-06,-0.000500625
-1.9596e-06,-0.000519375
-1.9592e-06,-0.0003925
-1.9588e-06,-0.000318125
-1.9584e-06,-0.000346875
-1.9580e-06,-0.000432813
-1.9576e-06,-0.0004025
-1.9572e-06,-0.000324063
-1.9568e-06,-0.000353438
-1.9564e-06,-0.000458438
-1.9560e-06,-0.000455625
-1.9556e-06,-0.000598438
-1.9552e-06,-0.0005025
-1.9548e-06,-0.000393438
-1.9544e-06,-0.000315625
-1.9540e-06,-0.000375
-1.9536e-06,-0.000330313
-1.9532e-06,-0.000330625
-1.9528e-06,-0.000402188
-1.9524e-06,-0.000317813
-1.9520e-06,-0.000313438
-1.9516e-06,-0.000379063
-1.9512e-06,-0.000403438
-1.9508e-06,-0.000442188
-1.9504e-06,-0.000429688
-1.9500e-06,-0.000358438
-1.9496e-06,-0.000211875
-1.9492e-06,-0.00028625
-1.9488e-06,-0.000307813
-1.9484e-06,-0.000409375
-1.9480e-06,-0.000415938
-1.9476e-06,-0.000338438
-1.9472e-06,-0.000340313
-1.9468e-06,-0.000268125
-1.9464e-06,-0.0002225
-1.9460e-06,-0.000259375
-1.9456e-06,-0.000254375
-1.9452e-06,-0.000175938
-1.9448e-06,-0.000226563
-1.9444e-06,-0.000335313
-1.9440e-06,-0.000396875
-1.9436e-06,-0.000309375
-1.9432e-06,-0.000276875
-1.9428e-06,-0.000317188
-1.9424e-06,-0.000382813
-1.9420e-06,-0.00037375
-1.9416e-06,-0.000441563
-1.9412e-06,-0.000321563
-1.9408e-06,-0.000269063
-1.9404e-06,-0.000278438
-1.9400e-06,-0.000338438
-1.9396e-06,-0.000337813
-1.9392e-06,-0.000374063
-1.9388e-06,-0.000463438
-1.9384e-06,-0.000301875
-1.9380e-06,-0.000375938
-1.9376e-06,-0.000402813
-1.9372e-06,-0.000180938
-1.9368e-06,-0.000487188
-1.9364e-06,-0.000432813
-1.9360e-06,-0.00039375
-1.9356e-06,-0.000427188
-1.9352e-06,-0.000270625
-1.9348e-06,-0.000241875
-1.9344e-06,-0.00032125
-1.9340e-06,-0.000413438
-1.9336e-06,-0.000378125
-1.9332e-06,-0.0003425
-1.9328e-06,-0.000368125
-1.9324e-06,-0.000360938
-1.9320e-06,-0.000366563
-1.9316e-06,-0.000396875
-1.9312e-06,-0.00040875
-1.9308e-06,-0.000402813
-1.9304e-06,-0.000343438
-1.9300e-06,-0.000339375
-1.9296e-06,-0.000378125
-1.9292e-06,-0.000430938
-1.9288e-06,-0.00035625
-1.9284e-06,-0.000306875
-1.9280e-06,-0.000452188
-1.9276e-06,-0.0003525
-1.9272e-06,-0.000417813
-1.9268e-06,-0.000349375
-1.9264e-06,-0.000409375
-1.9260e-06,-0.000343125
-1.9256e-06,-0.000280313
-1.9252e-06,-0.00037
-1.9248e-06,-0.000360938
-1.9244e-06,-0.000514063
-1.9240e-06,-0.000390313
-1.9236e-06,-0.000284375
-1.9232e-06,-0.000352188
-1.9228e-06,-0.000462188
-1.9224e-06,-0.000389063
-1.9220e-06,-0.00034375
