Длина волны, нм	амплитуда
 398.6	30
 398.9	29
 399.2	30
 399.5	27
 399.8	26
 400.1	27
 400.4	27
 400.7	26
 401.0	26
 401.3	29
 401.6	29
 401.9	27
 402.2	29
 402.5	28
 402.8	26
 403.1	27
 403.4	29
 403.7	29
 404.0	27
 404.3	29
 404.6	30
 404.9	30
 405.2	32
 405.5	29
 405.8	27
 406.1	27
 406.4	29
 406.7	29
 407.0	29
 407.3	29
 407.6	32
 408.0	34
 408.3	28
 408.6	28
 408.9	28
 409.2	28
 409.5	33
 409.8	33
 410.1	33
 410.4	34
 410.7	34
 411.0	34
 411.3	34
 411.6	35
 411.9	36
 412.2	36
 412.5	38
 412.8	38
 413.1	37
 413.4	35
 413.7	36
 414.0	36
 414.3	37
 414.6	41
 414.9	41
 415.2	40
 415.5	39
 415.8	40
 416.1	40
 416.4	40
 416.7	41
 417.0	41
 417.3	42
 417.6	44
 417.9	44
 418.2	43
 418.5	40
 418.8	43
 419.1	44
 419.4	45
 419.7	52
 420.0	52
 420.3	47
 420.6	46
 420.9	48
 421.2	48
 421.5	51
 421.8	51
 422.1	51
 422.4	52
 422.7	52
 423.0	53
 423.3	53
 423.6	51
 423.9	51
 424.2	51
 424.5	54
 424.8	58
 425.1	58
 425.4	57
 425.7	56
 426.0	56
 426.3	55
 426.6	55
 426.9	57
 427.2	58
 427.5	58
 427.8	58
 428.1	58
 428.5	57
 428.8	57
 429.1	59
 429.4	56
 429.7	57
 430.0	62
 430.3	64
 430.6	64
 430.9	64
 431.2	63
 431.5	61
 431.8	60
 432.1	62
 432.4	63
 432.7	62
 433.0	66
 433.3	67
 433.6	65
 433.9	65
 434.2	68
 434.5	68
 434.8	69
 435.1	71
 435.4	72
 435.7	72
 436.0	70
 436.3	71
 436.6	71
 436.9	70
 437.2	70
 437.5	72
 437.8	72
 438.1	73
 438.4	75
 438.7	75
 439.0	75
 439.3	75
 439.6	73
 439.9	75
 440.2	75
 440.5	76
 440.8	79
 441.1	79
 441.4	79
 441.7	77
 442.0	76
 442.3	77
 442.6	80
 442.9	81
 443.2	81
 443.5	83
 443.8	83
 444.1	81
 444.4	81
 444.7	79
 445.0	82
 445.3	85
 445.6	87
 445.9	88
 446.2	88
 446.5	88
 446.8	88
 447.1	88
 447.4	88
 447.7	87
 448.0	87
 448.3	89
 448.6	89
 449.0	89
 449.3	88
 449.6	88
 449.9	86
 450.2	86
 450.5	87
 450.8	88
 451.1	88
 451.4	91
 451.7	90
 452.0	88
 452.3	88
 452.6	89
 452.9	89
 453.2	88
 453.5	88
 453.8	89
 454.1	89
 454.4	86
 454.7	86
 455.0	84
 455.3	84
 455.6	86
 455.9	90
 456.2	96
 456.5	102
 456.8	108
 457.1	109
 457.4	114
 457.7	121
 458.0	129
 458.3	138
 458.6	144
 458.9	146
 459.2	149
 459.5	150
 459.8	148
 460.1	146
 460.4	142
 460.7	136
 461.0	134
 461.3	127
 461.6	121
 461.9	123
 462.2	118
 462.5	114
 462.8	110
 463.1	108
 463.4	106
 463.7	103
 464.0	101
 464.3	98
 464.6	95
 464.9	95
 465.2	93
 465.5	92
 465.8	89
 466.1	85
 466.4	83
 466.7	86
 467.0	90
 467.3	89
 467.6	87
 467.9	87
 468.2	86
 468.5	84
 468.8	84
 469.1	84
 469.5	80
 469.8	78
 470.1	79
 470.4	76
 470.7	74
 471.0	72
 471.3	72
 471.6	71
 471.9	71
 472.2	74
 472.5	73
 472.8	71
 473.1	70
 473.4	69
 473.7	68
 474.0	68
 474.3	69
 474.6	69
 474.9	70
 475.2	72
 475.5	75
 475.8	78
 476.1	82
 476.4	86
 476.7	88
 477.0	94
 477.3	102
 477.6	105
 477.9	107
 478.2	107
 478.5	108
 478.8	109
 479.1	106
 479.4	104
 479.7	103
 480.0	100
 480.3	95
 480.6	93
 480.9	92
 481.2	90
 481.5	87
 481.8	83
 482.1	81
 482.4	81
 482.7	80
 483.0	78
 483.3	77
 483.6	75
 483.9	71
 484.2	71
 484.5	71
 484.8	67
 485.1	67
 485.4	71
 485.7	71
 486.0	71
 486.3	75
 486.6	84
 486.9	102
 487.2	122
 487.5	147
 487.8	172
 488.1	196
 488.4	213
 488.7	218
 489.0	217
 489.3	216
 489.6	211
 489.9	203
 490.3	194
 490.6	179
 490.9	168
 491.2	156
 491.5	144
 491.8	136
 492.1	128
 492.4	120
 492.7	114
 493.0	108
 493.3	107
 493.6	103
 493.9	100
 494.2	95
 494.5	86
 494.8	82
 495.1	79
 495.4	76
 495.7	75
 496.0	73
 496.3	71
 496.6	69
 496.9	69
 497.2	66
 497.5	62
 497.8	63
 498.1	65
 498.4	65
 498.7	65
 499.0	65
 499.3	60
 499.6	55
 499.9	54
 500.2	53
 500.5	52
 500.8	53
 501.1	52
 501.4	52
 501.7	52
 502.0	52
 502.3	50
 502.6	48
 502.9	49
 503.2	50
 503.5	52
 503.8	52
 504.1	50
 504.4	46
 504.7	44
 505.0	46
 505.3	45
 505.6	44
 505.9	45
 506.2	48
 506.5	48
 506.8	45
 507.1	45
 507.4	44
 507.7	43
 508.0	42
 508.3	43
 508.6	43
 508.9	43
 509.2	45
 509.5	44
 509.8	43
 510.1	43
 510.4	40
 510.8	39
 511.1	42
 511.4	42
 511.7	43
 512.0	43
 512.3	43
 512.6	42
 512.9	41
 513.2	40
 513.5	43
 513.8	44
 514.1	47
 514.4	53
 514.7	53
 515.0	53
 515.3	54
 515.6	53
 515.9	54
 516.2	56
 516.5	58
 516.8	59
 517.1	61
 517.4	65
 517.7	63
 518.0	60
 518.3	60
 518.6	62
 518.9	64
 519.2	66
 519.5	69
 519.8	69
 520.1	68
 520.4	68
 520.7	70
 521.0	70
 521.3	72
 521.6	74
 521.9	76
 522.2	78
 522.5	80
 522.8	80
 523.1	81
 523.4	83
 523.7	88
 524.0	94
 524.3	98
 524.6	102
 524.9	107
 525.2	111
 525.5	114
 525.8	117
 526.1	123
 526.4	126
 526.7	128
 527.0	134
 527.3	141
 527.6	144
 527.9	146
 528.2	151
 528.5	154
 528.8	156
 529.1	161
 529.4	167
 529.7	174
 530.0	178
 530.3	184
 530.6	188
 530.9	190
 531.3	196
 531.6	201
 531.9	202
 532.2	205
 532.5	209
 532.8	217
 533.1	221
 533.4	224
 533.7	226
 534.0	231
 534.3	233
 534.6	239
 534.9	242
 535.2	248
 535.5	257
 535.8	262
 536.1	265
 536.4	269
 536.7	275
 537.0	281
 537.3	282
 537.6	284
 537.9	290
 538.2	293
 538.5	295
 538.8	299
 539.1	304
 539.4	306
 539.7	312
 540.0	317
 540.3	321
 540.6	325
 540.9	329
 541.2	336
 541.5	343
 541.8	345
 542.1	346
 542.4	351
 542.7	355
 543.0	361
 543.3	363
 543.6	369
 543.9	376
 544.2	379
 544.5	386
 544.8	393
 545.1	396
 545.4	398
 545.7	405
 546.0	411
 546.3	413
 546.6	417
 546.9	422
 547.2	426
 547.5	429
 547.8	437
 548.1	442
 548.4	443
 548.7	451
 549.0	456
 549.3	462
 549.6	466
 549.9	469
 550.2	471
 550.5	474
 550.8	485
 551.1	489
 551.4	490
 551.8	499
 552.1	503
 552.4	501
 552.7	507
 553.0	511
 553.3	515
 553.6	511
 553.9	511
 554.2	522
 554.5	529
 554.8	531
 555.1	529
 555.4	528
 555.7	533
 556.0	536
 556.3	538
 556.6	544
 556.9	546
 557.2	546
 557.5	547
 557.8	550
 558.1	551
 558.4	551
 558.7	553
 559.0	557
 559.3	559
 559.6	561
 559.9	562
 560.2	559
 560.5	555
 560.8	556
 561.1	557
 561.4	562
 561.7	570
 562.0	571
 562.3	570
 562.6	567
 562.9	564
 563.2	564
 563.5	566
 563.8	566
 564.1	566
 564.4	565
 564.7	567
 565.0	568
 565.3	567
 565.6	563
 565.9	558
 566.2	557
 566.5	556
 566.8	558
 567.1	559
 567.4	555
 567.7	554
 568.0	551
 568.3	547
 568.6	545
 568.9	545
 569.2	543
 569.5	543
 569.8	543
 570.1	539
 570.4	537
 570.7	534
 571.0	530
 571.3	529
 571.6	528
 571.9	526
 572.3	526
 572.6	525
 572.9	517
 573.2	514
 573.5	511
 573.8	508
 574.1	505
 574.4	504
 574.7	505
 575.0	503
 575.3	502
 575.6	497
 575.9	488
 576.2	487
 576.5	484
 576.8	481
 577.1	483
 577.4	482
 577.7	480
 578.0	478
 578.3	476
 578.6	473
 578.9	474
 579.2	468
 579.5	463
 579.8	463
 580.1	461
 580.4	458
 580.7	456
 581.0	453
 581.3	452
 581.6	451
 581.9	452
 582.2	453
 582.5	453
 582.8	450
 583.1	445
 583.4	444
 583.7	445
 584.0	443
 584.3	441
 584.6	437
 584.9	434
 585.2	437
 585.5	439
 585.8	437
 586.1	432
 586.4	429
 586.7	428
 587.0	429
 587.3	428
 587.6	426
 587.9	428
 588.2	425
 588.5	423
 588.8	425
 589.1	423
 589.4	416
 589.7	412
 590.0	413
 590.3	413
 590.6	410
 590.9	408
 591.2	411
 591.5	411
 591.8	406
 592.1	407
 592.4	407
 592.8	412
 593.1	416
 593.4	410
 593.7	403
 594.0	402
 594.3	399
 594.6	399
 594.9	399
 595.2	399
 595.5	400
 595.8	399
 596.1	400
 596.4	396
 596.7	393
 597.0	389
 597.3	387
 597.6	387
 597.9	384
 598.2	387
 598.5	387
 598.8	385
 599.1	381
 599.4	378
 599.7	378
 600.0	376
 600.3	376
 600.6	379
 600.9	376
 601.2	371
 601.5	370
 601.8	368
 602.1	364
 602.4	367
 602.7	366
 603.0	361
 603.3	364
 603.6	363
 603.9	358
 604.2	356
 604.5	356
 604.8	356
 605.1	353
 605.4	350
 605.7	348
 606.0	345
 606.3	344
 606.6	345
 606.9	340
 607.2	336
 607.5	339
 607.8	338
 608.1	337
 608.4	337
 608.7	334
 609.0	334
 609.3	330
 609.6	326
 609.9	324
 610.2	322
 610.5	323
 610.8	322
 611.1	320
 611.4	321
 611.7	322
 612.0	319
 612.3	315
 612.6	315
 612.9	312
 613.2	309
 613.6	310
 613.9	311
 614.2	311
 614.5	309
 614.8	309
 615.1	308
 615.4	305
 615.7	302
 616.0	301
 616.3	302
 616.6	304
 616.9	304
 617.2	302
 617.5	301
 617.8	299
 618.1	296
 618.4	297
 618.7	297
 619.0	298
 619.3	299
 619.6	299
 619.9	298
 620.2	293
 620.5	293
 620.8	295
 621.1	296
 621.4	294
 621.7	295
 622.0	295
 622.3	289
 622.6	291
 622.9	294
 623.2	289
 623.5	286
 623.8	286
 624.1	286
 624.4	289
 624.7	290
 625.0	288
 625.3	284
 625.6	283
 625.9	282
 626.2	285
 626.5	284
 626.8	279
 627.1	279
 627.4	280
 627.7	277
 628.0	277
 628.3	278
 628.6	278
 628.9	274
 629.2	274
 629.5	277
 629.8	275
 630.1	274
 630.4	273
 630.7	272
 631.0	272
 631.3	271
 631.6	270
 631.9	266
 632.2	265
 632.5	268
 632.8	267
 633.1	267
 633.4	267
 633.7	266
 634.1	264
 634.4	263
 634.7	263
 635.0	262
 635.3	262
 635.6	261
 635.9	260
 636.2	259
 636.5	257
 636.8	254
 637.1	254
 637.4	255
 637.7	253
 638.0	252
 638.3	252
 638.6	251
 638.9	253
 639.2	248
 639.5	246
 639.8	245
 640.1	248
 640.4	251
 640.7	246
 641.0	246
 641.3	243
 641.6	243
 641.9	243
 642.2	242
 642.5	240
 642.8	240
 643.1	240
 643.4	239
 643.7	238
 644.0	237
 644.3	234
 644.6	234
 644.9	236
 645.2	237
 645.5	235
 645.8	234
 646.1	233
 646.4	229
 646.7	228
 647.0	229
 647.3	229
 647.6	227
 647.9	225
 648.2	225
 648.5	228
 648.8	227
 649.1	227
 649.4	229
 649.7	227
 650.0	227
 650.3	229
 650.6	230
 650.9	230
 651.2	232
 651.5	229
 651.8	229
 652.1	228
 652.4	227
 652.7	227
 653.0	228
 653.3	229
 653.6	230
 653.9	228
 654.2	229
 654.6	229
 654.9	227
 655.2	223
 655.5	222
 655.8	226
 656.1	227
 656.4	229
 656.7	230
 657.0	229
 657.3	230
 657.6	231
 657.9	231
 658.2	227
 658.5	228
 658.8	233
 659.1	234
 659.4	234
 659.7	234
 660.0	234
 660.3	232
 660.6	237
 660.9	238
 661.2	239
 661.5	243
 661.8	244
 662.1	244
 662.4	242
 662.7	240
 663.0	241
 663.3	241
 663.6	239
 663.9	240
 664.2	241
 664.5	242
 664.8	242
 665.1	242
 665.4	242
 665.7	243
 666.0	244
 666.3	246
 666.6	249
 666.9	251
 667.2	251
 667.5	247
 667.8	247
 668.1	245
 668.4	242
 668.7	244
 669.0	248
 669.3	251
 669.6	249
 669.9	246
 670.2	245
 670.5	242
 670.8	243
 671.1	248
 671.4	250
 671.7	251
 672.0	250
 672.3	249
 672.6	248
 672.9	247
 673.2	244
 673.5	243
 673.8	244
 674.1	245
 674.4	244
 674.7	243
 675.1	243
 675.4	242
 675.7	239
 676.0	239
 676.3	240
 676.6	241
 676.9	244
 677.2	246
 677.5	247
 677.8	246
 678.1	244
 678.4	240
 678.7	237
 679.0	240
 679.3	242
 679.6	241
 679.9	240
 680.2	239
 680.5	239
 680.8	235
 681.1	234
 681.4	233
 681.7	234
 682.0	233
 682.3	234
 682.6	237
 682.9	234
 683.2	233
 683.5	233
 683.8	232
 684.1	228
 684.4	227
 684.7	227
 685.0	222
 685.3	221
 685.6	219
 685.9	214
 686.2	212
 686.5	211
 686.8	210
 687.1	212
 687.4	215
 687.7	216
 688.0	215
 688.3	215
 688.6	215
 688.9	215
 689.2	216
 689.5	216
 689.8	216
 690.1	219
 690.4	218
 690.7	220
 691.0	221
 691.3	221
 691.6	222
 691.9	223
 692.2	224
 692.5	228
 692.8	229
 693.1	228
 693.4	232
 693.7	232
 694.0	232
 694.3	236
 694.6	237
 694.9	240
 695.2	242
 695.6	243
 695.9	244
 696.2	243
 696.5	244
 696.8	245
 697.1	247
 697.4	248
 697.7	250
 698.0	253
 698.3	254
 698.6	253
 698.9	253
 699.2	254
 699.5	257
 699.8	260
 700.1	261
 700.4	260
 700.7	260
 701.0	261
 701.3	261
 701.6	266
 701.9	267
 702.2	265
 702.5	266
 702.8	270
 703.1	273
 703.4	273
 703.7	276
 704.0	278
 704.3	278
 704.6	278
 704.9	279
 705.2	282
 705.5	283
 705.8	283
 706.1	287
 706.4	287
 706.7	286
 707.0	287
 707.3	290
 707.6	290
 707.9	288
 708.2	287
 708.5	289
 708.8	294
 709.1	295
 709.4	294
 709.7	296
 710.0	296
 710.3	296
 710.6	296
 710.9	294
 711.2	296
 711.5	297
 711.8	298
 712.1	298
 712.4	296
 712.7	291
 713.0	291
 713.3	293
 713.6	291
 713.9	294
 714.2	292
 714.5	286
 714.8	283
 715.1	283
 715.4	279
 715.7	274
 716.1	271
 716.4	268
 716.7	265
 717.0	266
 717.3	266
 717.6	263
 717.9	263
 718.2	264
 718.5	264
 718.8	267
 719.1	273
 719.4	276
 719.7	278
 720.0	279
 720.3	282
 720.6	283
 720.9	284
 721.2	285
 721.5	285
 721.8	286
 722.1	286
 722.4	285
 722.7	288
 723.0	287
 723.3	286
 723.6	285
 723.9	285
 724.2	288
 724.5	289
 724.8	292
 725.1	291
 725.4	290
 725.7	290
 726.0	289
 726.3	292
 726.6	291
 726.9	292
 727.2	294
 727.5	294
 727.8	296
 728.1	297
 728.4	296
 728.7	301
 729.0	304
 729.3	308
 729.6	310
 729.9	311
 730.2	315
 730.5	322
 730.8	324
 731.1	326
 731.4	328
 731.7	330
 732.0	334
 732.3	336
 732.6	338
 732.9	340
 733.2	342
 733.5	346
 733.8	346
 734.1	346
 734.4	349
 734.7	353
 735.0	356
 735.3	355
 735.6	355
 735.9	360
 736.2	364
 736.5	365
 736.9	362
 737.2	363
 737.5	367
 737.8	369
 738.1	371
 738.4	372
 738.7	372
 739.0	370
 739.3	376
 739.6	381
 739.9	382
 740.2	387
 740.5	389
 740.8	391
 741.1	392
 741.4	395
 741.7	396
 742.0	399
 742.3	404
 742.6	407
 742.9	408
 743.2	411
 743.5	413
 743.8	414
 744.1	415
 744.4	416
 744.7	418
 745.0	423
 745.3	426
 745.6	424
 745.9	426
 746.2	428
 746.5	431
 746.8	434
 747.1	438
 747.4	442
 747.7	445
 748.0	448
 748.3	451
 748.6	451
 748.9	452
 749.2	447
 749.5	446
 749.8	453
 750.1	460
 750.4	465
 750.7	467
 751.0	469
 751.3	468
 751.6	468
 751.9	470
 752.2	473
 752.5	480
 752.8	485
 753.1	497
 753.4	519
 753.7	541
 754.0	568
 754.3	594
 754.6	618
 754.9	641
 755.2	659
 755.5	677
 755.8	698
 756.1	721
 756.4	739
 756.7	764
 757.0	795
 757.4	811
 757.7	811
 758.0	795
 758.3	760
 758.6	717
 758.9	668
 759.2	615
 759.5	569
 759.8	530
 760.1	492
 760.4	464
 760.7	440
 761.0	423
 761.3	413
 761.6	404
 761.9	400
 762.2	395
 762.5	393
 762.8	398
 763.1	406
 763.4	416
 763.7	425
 764.0	435
 764.3	449
 764.6	461
 764.9	471
 765.2	479
 765.5	490
 765.8	501
 766.1	517
 766.4	529
 766.7	539
 767.0	551
 767.3	557
 767.6	567
 767.9	576
 768.2	587
 768.5	597
 768.8	604
 769.1	613
 769.4	620
 769.7	634
 770.0	664
 770.3	730
 770.6	853
 770.9	1073
 771.2	1413
 771.5	1999
 771.8	2263
 772.1	2362
 772.4	2376
 772.7	2382
 773.0	2381
 773.3	2379
 773.6	2376
 773.9	2374
 774.2	2371
 774.5	2366
 774.8	2361
 775.1	2355
 775.4	2351
 775.7	2345
 776.0	2338
 776.3	2335
 776.6	2335
 776.9	2332
 777.2	2324
 777.5	2318
 777.9	2313
 778.2	2309
 778.5	2310
 778.8	2308
 779.1	2305
 779.4	2301
 779.7	2299
 780.0	2297
 780.3	2296
 780.6	2292
 780.9	2289
 781.2	2287
 781.5	2287
 781.8	2288
 782.1	2287
 782.4	2285
 782.7	2286
 783.0	2285
 783.3	2283
 783.6	2283
 783.9	2284
 784.2	2283
 784.5	2281
 784.8	2281
 785.1	2283
 785.4	2284
 785.7	2284
 786.0	2285
 786.3	2285
 786.6	2286
 786.9	2289
 787.2	2292
 787.5	2296
 787.8	2299
 788.1	2302
 788.4	2270
 788.7	1846
 789.0	1847
 789.3	1511
 789.6	691
 789.9	692
 790.2	596
 790.5	597
 790.8	600
 791.1	605
 791.4	603
 791.7	610
 792.0	618
 792.3	626
 792.6	631
 792.9	638
 793.2	648
 793.5	657
 793.8	665
 794.1	674
 794.4	684
 794.7	692
 795.0	697
 795.3	698
 795.6	695
 795.9	693
 796.2	690
 796.5	682
 796.8	673
 797.1	660
 797.4	643
 797.7	626
 798.0	607
 798.4	590
 798.7	577
 799.0	564
 799.3	549
 799.6	536
 799.9	529
 800.2	523
 800.5	520
 800.8	517
 801.1	513
 801.4	514
 801.7	516
 802.0	516
 802.3	516
 802.6	520
 802.9	521
 803.2	521
 803.5	520
 803.8	514
 804.1	513
 804.4	514
 804.7	513
 805.0	513
 805.3	511
 805.6	512
 805.9	512
 806.2	513
 806.5	512
 806.8	507
 807.1	503
 807.4	500
 807.7	498
 808.0	493
 808.3	489
 808.6	489
 808.9	485
 809.2	483
 809.5	479
 809.8	472
 810.1	464
 810.4	460
 810.7	457
 811.0	452
 811.3	450
 811.6	445
 811.9	438
 812.2	435
 812.5	426
 812.8	420
 813.1	417
 813.4	416
 813.7	411
 814.0	406
 814.3	407
 814.6	401
 814.9	399
 815.2	400
 815.5	399
 815.8	397
 816.1	397
 816.4	398
 816.7	399
 817.0	399
 817.3	400
 817.6	396
 817.9	396
 818.2	398
 818.5	398
 818.9	400
 819.2	402
 819.5	399
 819.8	394
 820.1	392
 820.4	388
 820.7	389
 821.0	395
 821.3	395
 821.6	394
 821.9	395
 822.2	394
 822.5	395
 822.8	395
 823.1	396
 823.4	396
 823.7	396
 824.0	397
 824.3	394
 824.6	391
 824.9	391
 825.2	389
 825.5	385
 825.8	382
 826.1	380
 826.4	380
 826.7	381
 827.0	380
 827.3	380
 827.6	379
 827.9	377
 828.2	376
 828.5	376
 828.8	375
 829.1	376
 829.4	375
 829.7	374
 830.0	372
 830.3	372
 830.6	372
 830.9	373
 831.2	371
 831.5	370
 831.8	372
 832.1	372
 832.4	371
 832.7	371
 833.0	370
 833.3	368
 833.6	369
 833.9	373
 834.2	373
 834.5	373
 834.8	376
 835.1	376
 835.4	376
 835.7	376
 836.0	376
 836.3	376
 836.6	374
 836.9	374
 837.2	375
 837.5	375
 837.8	373
 838.1	371
 838.4	369
 838.7	368
 839.0	368
 839.4	366
 839.7	369
 840.0	372
 840.3	371
 840.6	368
 840.9	366
 841.2	367
 841.5	367
 841.8	365
 842.1	363
 842.4	366
 842.7	369
 843.0	370
 843.3	366
 843.6	361
 843.9	360
 844.2	361
 844.5	361
 844.8	360
 845.1	363
 845.4	362
 845.7	361
 846.0	362
 846.3	358
 846.6	353
 846.9	352
 847.2	351
 847.5	352
 847.8	348
 848.1	345
 848.4	347
 848.7	345
 849.0	345
 849.3	346
 849.6	344
 849.9	340
 850.2	341
 850.5	339
 850.8	336
 851.1	336
 851.4	336
 851.7	335
 852.0	334
 852.3	335
 852.6	334
 852.9	335
 853.2	336
 853.5	336
 853.8	334
 854.1	333
 854.4	337
 854.7	340
 855.0	339
 855.3	335
 855.6	335
 855.9	337
 856.2	337
 856.5	335
 856.8	336
 857.1	338
 857.4	336
 857.7	330
 858.0	330
 858.3	329
 858.6	326
 858.9	326
 859.2	331
 859.5	331
 859.8	328
 860.2	327
 860.5	323
 860.8	324
 861.1	324
 861.4	321
 861.7	318
 862.0	317
 862.3	314
 862.6	311
 862.9	308
 863.2	303
 863.5	300
 863.8	297
 864.1	296
 864.4	300
 864.7	304
 865.0	303
 865.3	301
 865.6	300
 865.9	301
 866.2	301
 866.5	299
 866.8	294
 867.1	292
 867.4	290
 867.7	291
 868.0	291
 868.3	291
 868.6	288
 868.9	285
 869.2	284
 869.5	286
 869.8	290
 870.1	286
 870.4	283
 870.7	280
 871.0	278
 871.3	279
 871.6	278
 871.9	275
 872.2	274
 872.5	274
 872.8	273
 873.1	274
 873.4	274
 873.7	274
 874.0	273
 874.3	269
 874.6	266
 874.9	265
 875.2	267
 875.5	268
 875.8	265
 876.1	265
 876.4	267
 876.7	263
 877.0	261
 877.3	261
 877.6	259
 877.9	260
 878.2	258
 878.5	258
 878.8	257
 879.1	254
 879.4	250
 879.7	251
 880.0	248
 880.3	244
 880.7	250
 881.0	249
 881.3	245
 881.6	243
 881.9	242
 882.2	244
 882.5	244
 882.8	242
 883.1	241
 883.4	244
 883.7	244
 884.0	241
 884.3	239
 884.6	234
 884.9	230
 885.2	230
 885.5	231
 885.8	234
 886.1	239
 886.4	237
 886.7	232
 887.0	231
 887.3	231
 887.6	226
 887.9	224
 888.2	229
 888.5	230
 888.8	225
 889.1	222
 889.4	221
 889.7	217
 890.0	218
 890.3	217
 890.6	217
 890.9	221
 891.2	222
 891.5	220
 891.8	219
 892.1	219
 892.4	219
 892.7	216
 893.0	212
 893.3	211
 893.6	208
 893.9	207
 894.2	207
 894.5	205
 894.8	199
 895.1	196
 895.4	196
 895.7	193
 896.0	196
 896.3	197
 896.6	194
 896.9	192
 897.2	192
 897.5	192
 897.8	189
 898.1	190
 898.4	190
 898.7	186
 899.0	184
 899.3	184
 899.6	182
 899.9	175
 900.2	173
 900.5	173
 900.8	173
 901.2	176
 901.5	178
 901.8	176
 902.1	172
 902.4	170
 902.7	171
 903.0	168
 903.3	169
 903.6	169
 903.9	165
 904.2	165
 904.5	165
 904.8	164
 905.1	162
 905.4	164
 905.7	166
 906.0	164
 906.3	166
 906.6	168
 906.9	165
 907.2	157
 907.5	156
 907.8	159
 908.1	158
 908.4	159
 908.7	162
 909.0	162
 909.3	160
 909.6	159
 909.9	158
 910.2	155
 910.5	155
 910.8	154
 911.1	155
 911.4	155
 911.7	155
 912.0	156
 912.3	152
 912.6	150
 912.9	150
 913.2	146
 913.5	145
 913.8	149
 914.1	149
 914.4	149
 914.7	150
 915.0	150
 915.3	148
 915.6	147
 915.9	143
 916.2	144
 916.5	146
 916.8	150
 917.1	158
 917.4	155
 917.7	151
 918.0	150
 918.3	147
 918.6	148
 918.9	151
 919.2	147
 919.5	144
 919.8	144
 920.1	145
 920.4	144
 920.7	144
 921.0	142
 921.3	141
 921.7	141
 922.0	144
